,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active,iPhone,city_King's Landing,city_Winterfell
19243,1,2014-01-23,4.9,1.0,2014-06-07,0.0,1,100.0,6.05,5.0,1,1,0,0
19244,5,2014-01-13,5.0,1.0,2014-01-16,0.0,0,100.0,4.39,5.0,0,1,0,1
19245,1,2014-01-04,5.0,1.0,2014-03-02,0.0,0,0.0,3.59,5.0,0,0,0,1
19246,0,2014-01-01,3.5,1.0,2014-05-19,0.0,0,50.0,8.04,5.0,0,0,0,1
19247,1,2014-01-01,4.8,1.0,2014-03-29,0.0,0,40.0,1.97,4.4,0,0,0,0
19248,2,2014-01-17,5.0,1.38,2014-01-18,50.0,0,100.0,1.91,5.0,0,1,1,0
19249,2,2014-01-20,5.0,1.0,2014-01-26,0.0,0,0.0,5.3,4.0,0,1,0,0
19250,0,2014-01-14,2.5,1.38,2014-05-13,50.0,0,50.0,3.05,4.0,0,1,0,0
19251,1,2014-01-16,4.4,1.16,2014-05-25,25.0,0,62.5,2.74,4.9,0,0,0,0
19252,1,2014-01-31,5.0,1.03,2014-06-28,4.8,1,60.8,1.89,4.9,1,1,1,0
19253,7,2014-01-31,4.7,1.05,2014-06-21,11.1,0,63.0,3.32,4.6,1,1,1,0
19254,1,2014-01-29,4.0,1.0,2014-06-07,0.0,1,50.0,4.74,5.0,1,1,0,1
19255,1,2014-01-08,5.0,1.0,2014-01-08,0.0,0,100.0,1.91,5.0,0,0,0,1
19256,2,2014-01-26,4.9,1.02,2014-05-25,6.3,1,43.8,11.19,5.0,0,1,0,1
19257,2,2014-01-08,5.0,1.0,2014-03-28,0.0,1,100.0,2.78,5.0,0,0,1,0
19258,2,2014-01-30,5.0,1.0,2014-04-27,0.0,1,33.3,2.03,5.0,0,0,0,1
19259,0,2014-01-24,4.0,1.0,2014-03-09,0.0,0,50.0,8.48,5.0,0,0,0,1
19260,0,2014-01-11,4.0,1.0,2014-06-15,0.0,1,50.0,3.73,5.0,1,1,0,1
19261,2,2014-01-16,5.0,1.0,2014-01-19,0.0,0,50.0,3.8,5.0,0,1,0,0
19262,17,2014-01-12,4.8,1.03,2014-01-21,5.9,1,47.1,1.71,4.9,0,1,0,0
19263,0,2014-01-12,4.9,1.0,2014-06-15,0.0,0,0.0,6.92,5.0,1,0,0,1
19264,3,2014-01-24,4.2,1.0,2014-06-17,0.0,1,50.0,4.31,4.9,1,0,0,0
19265,4,2014-01-17,4.3,1.0,2014-02-02,0.0,1,0.0,2.22,4.8,0,0,0,1
19266,1,2014-01-11,5.0,1.1,2014-05-08,10.0,1,80.0,2.93,4.8,0,1,0,0
19267,2,2014-01-02,4.6,1.0,2014-05-25,0.0,0,61.5,3.03,4.4,0,1,0,1
19268,0,2014-01-08,4.0,1.0,2014-06-12,0.0,1,100.0,6.98,4.8,1,1,0,1
19269,2,2014-01-26,5.0,1.0,2014-06-21,0.0,0,60.0,7.54,5.0,1,0,1,0
19270,2,2014-01-26,5.0,1.0,2014-02-04,0.0,0,100.0,3.24,4.5,0,1,0,0
19271,1,2014-01-23,4.9,1.0,2014-02-09,0.0,0,0.0,13.9,5.0,0,0,0,0
19272,7,2014-01-09,4.9,1.01,2014-06-26,3.8,1,96.2,2.8,4.8,1,1,1,0
19273,1,2014-01-26,4.9,1.0,2014-05-17,0.0,0,0.0,8.15,5.0,0,0,0,1
19274,1,2014-01-18,4.8,1.0,2014-06-21,0.0,0,75.0,7.84,5.0,1,1,0,0
19275,1,2014-01-19,5.0,1.04,2014-04-16,14.3,0,57.1,5.05,5.0,0,1,0,1
19276,1,2014-01-28,5.0,1.0,2014-01-29,0.0,1,100.0,3.07,5.0,0,1,0,1
19277,0,2014-01-03,5.0,1.0,2014-06-28,0.0,0,50.0,1.78,5.0,1,0,1,0
19278,5,2014-01-14,4.7,1.0,2014-02-04,0.0,1,100.0,4.73,5.0,0,1,0,1
19279,2,2014-01-01,4.9,1.0,2014-06-18,0.0,0,100.0,14.05,5.0,1,0,1,0
19280,1,2014-01-05,4.0,1.0,2014-06-17,0.0,1,100.0,27.31,5.0,1,1,0,1
19281,1,2014-01-10,4.9,1.0,2014-01-13,0.0,0,0.0,4.05,5.0,0,1,0,0
19282,2,2014-01-15,3.0,1.0,2014-06-12,0.0,1,60.0,7.04,4.8,1,0,0,1
19283,0,2014-01-18,5.0,1.0,2014-05-16,0.0,0,100.0,1.79,5.0,0,1,0,0
19284,1,2014-01-19,4.8,1.0,2014-06-12,0.0,0,68.8,10.34,5.0,1,1,0,1
19285,0,2014-01-17,5.0,1.0,2014-06-17,0.0,0,100.0,1.87,5.0,1,0,1,0
19286,1,2014-01-24,5.0,1.0,2014-05-31,0.0,0,0.0,8.2,5.0,0,0,0,1
19287,1,2014-01-01,4.9,1.0,2014-01-09,0.0,1,100.0,2.31,5.0,0,1,0,1
19288,1,2014-01-22,5.0,1.75,2014-01-30,100.0,0,100.0,8.56,5.0,0,0,0,1
19289,0,2014-01-28,4.0,1.0,2014-02-28,0.0,0,100.0,7.79,5.0,0,1,0,1
19290,5,2014-01-23,5.0,1.04,2014-03-27,16.7,0,100.0,2.34,4.8,0,0,0,0
19291,0,2014-01-19,4.8,1.06,2014-06-30,12.5,1,0.0,14.67,5.0,1,1,0,1
19292,1,2014-01-02,4.9,1.0,2014-01-03,0.0,0,100.0,2.46,5.0,0,0,0,1
19293,2,2014-01-30,5.0,1.0,2014-02-01,0.0,0,0.0,4.37,5.0,0,0,0,0
19294,2,2014-01-04,3.0,1.0,2014-01-05,0.0,0,0.0,1.29,4.5,0,1,0,1
19295,2,2014-01-04,4.7,1.0,2014-07-01,0.0,0,100.0,7.66,5.0,1,1,0,0
19296,1,2014-01-09,5.0,1.0,2014-04-13,0.0,0,50.0,4.33,4.0,0,0,0,1
19297,1,2014-01-23,4.9,1.0,2014-03-27,0.0,1,100.0,1.79,5.0,0,1,0,0
19298,3,2014-01-04,4.0,1.0,2014-05-26,0.0,0,25.0,4.52,4.6,0,0,0,1
19299,0,2014-01-06,4.4,1.13,2014-06-30,15.4,1,30.8,2.74,5.0,1,1,1,0
19300,3,2014-01-31,4.3,1.03,2014-05-04,11.1,0,66.7,26.03,5.0,0,1,0,1
19301,0,2014-01-03,4.9,2.0,2014-05-26,100.0,0,100.0,1.87,5.0,0,0,0,1
19302,2,2014-01-04,5.0,1.0,2014-06-17,0.0,1,68.8,3.4,4.9,1,1,0,0
19303,0,2014-01-01,3.4,1.14,2014-06-28,11.1,0,33.3,7.1,5.0,1,1,0,1
19304,19,2014-01-31,4.3,1.0,2014-06-12,0.0,1,77.8,6.08,4.5,1,1,0,1
19305,2,2014-01-10,3.8,1.43,2014-04-20,36.4,0,36.4,6.84,4.6,0,1,0,1
19306,6,2014-01-17,4.6,1.21,2014-06-28,22.2,1,44.4,2.41,4.7,1,1,0,0
19307,0,2014-01-17,4.0,1.0,2014-06-30,0.0,0,100.0,3.36,5.0,1,1,0,1
19308,1,2014-01-06,4.0,1.07,2014-05-30,14.3,1,100.0,8.67,4.7,0,1,0,1
19309,1,2014-01-25,4.9,1.0,2014-01-25,0.0,0,0.0,6.02,5.0,0,1,0,1
19310,1,2014-01-29,5.0,1.5,2014-05-18,50.0,1,50.0,25.59,5.0,0,0,0,0
19311,0,2014-01-18,5.0,1.0,2014-05-04,0.0,0,0.0,12.67,5.0,0,1,0,1
19312,0,2014-01-06,5.0,1.0,2014-03-31,0.0,0,66.7,1.23,5.0,0,1,0,1
19313,2,2014-01-18,4.0,1.19,2014-05-11,25.0,0,25.0,4.95,5.0,0,1,0,1
19314,0,2014-01-03,4.5,1.0,2014-06-08,0.0,1,0.0,6.2,5.0,1,1,0,1
19315,1,2014-01-11,4.9,1.0,2014-02-10,0.0,0,0.0,4.37,5.0,0,0,0,1
19316,2,2014-01-07,4.3,1.4,2014-05-09,20.0,0,100.0,4.38,4.4,0,1,0,1
19317,0,2014-01-22,5.0,1.0,2014-05-06,0.0,1,100.0,5.28,5.0,0,1,0,0
19318,2,2014-01-26,4.4,1.0,2014-05-08,0.0,1,57.1,3.5,4.7,0,0,0,0
19319,2,2014-01-05,3.0,1.0,2014-02-04,0.0,1,100.0,1.67,3.5,0,0,0,0
19320,17,2014-01-18,4.7,1.22,2014-06-27,25.4,1,59.7,1.47,4.7,1,0,0,0
19321,3,2014-01-11,5.0,1.04,2014-06-26,9.5,1,85.7,2.9,4.8,1,1,0,0
19322,6,2014-01-01,4.2,1.0,2014-06-30,0.0,1,38.1,4.18,4.5,1,1,0,1
19323,1,2014-01-06,4.0,1.0,2014-06-12,0.0,0,55.6,4.86,4.8,1,1,0,1
19324,0,2014-01-30,5.0,1.0,2014-06-29,0.0,1,50.0,19.63,5.0,1,1,0,1
19325,0,2014-01-26,4.9,1.0,2014-06-27,0.0,0,88.9,3.84,4.9,1,0,0,0
19326,1,2014-01-12,5.0,1.0,2014-05-24,0.0,0,25.0,4.55,4.8,0,1,0,0
19327,0,2014-01-11,5.0,1.0,2014-04-10,0.0,0,100.0,1.38,5.0,0,0,0,0
19328,3,2014-01-17,3.8,1.0,2014-02-17,0.0,0,0.0,2.71,3.7,0,1,1,0
19329,1,2014-01-11,4.9,1.0,2014-01-17,0.0,0,100.0,6.72,5.0,0,0,0,0
19330,1,2014-01-31,4.0,1.0,2014-05-11,0.0,0,50.0,3.43,5.0,0,1,0,1
19331,2,2014-01-27,5.0,1.0,2014-02-15,0.0,0,50.0,2.74,5.0,0,0,0,1
19332,0,2014-01-25,4.0,1.0,2014-05-07,0.0,1,100.0,4.16,4.7,0,0,0,0
19333,2,2014-01-27,4.8,1.0,2014-06-29,0.0,0,67.9,3.62,4.4,1,1,0,1
19334,1,2014-01-31,5.0,1.0,2014-04-10,0.0,1,100.0,2.96,5.0,0,0,0,1
19335,3,2014-01-10,4.9,1.01,2014-05-10,5.9,0,70.6,2.97,4.5,0,1,0,0
19336,0,2014-01-27,4.9,1.0,2014-04-05,0.0,0,100.0,0.0,5.0,0,0,0,1
19337,10,2014-01-18,4.4,1.04,2014-06-07,10.5,1,36.8,2.32,4.9,1,1,1,0
19338,1,2014-01-24,4.0,1.0,2014-03-18,0.0,0,100.0,3.75,5.0,0,0,0,0
19339,6,2014-01-30,5.0,1.04,2014-06-27,10.0,1,65.0,8.55,4.9,1,1,0,1
19340,1,2014-01-29,3.5,1.13,2014-06-08,12.5,0,12.5,4.21,4.6,1,1,0,0
19341,0,2014-01-07,5.0,1.0,2014-04-17,0.0,0,100.0,3.43,5.0,0,0,0,1
19342,0,2014-01-14,5.0,1.0,2014-06-17,0.0,0,100.0,4.63,5.0,1,1,0,0
19343,0,2014-01-25,4.9,1.0,2014-06-25,0.0,1,100.0,11.22,5.0,1,1,1,0
19344,1,2014-01-04,5.0,1.06,2014-06-04,8.3,0,33.3,3.39,4.6,1,1,1,0
19345,1,2014-01-06,5.0,1.0,2014-05-14,0.0,1,100.0,5.33,4.8,0,0,0,0
19346,0,2014-01-10,5.0,1.07,2014-05-05,9.1,0,72.7,2.78,4.6,0,1,0,1
19347,1,2014-01-07,5.0,1.0,2014-02-01,0.0,0,0.0,1.02,5.0,0,0,0,1
19348,1,2014-01-10,3.0,2.25,2014-01-11,100.0,0,100.0,2.14,5.0,0,0,0,1
19349,1,2014-01-25,5.0,1.0,2014-01-25,0.0,0,0.0,2.77,5.0,0,0,0,0
19350,1,2014-01-04,3.0,1.0,2014-06-27,0.0,1,100.0,24.32,5.0,1,1,0,1
19351,1,2014-01-31,5.0,1.38,2014-05-18,25.0,1,25.0,1.54,5.0,0,1,0,1
19352,0,2014-01-04,5.0,1.0,2014-03-02,0.0,0,0.0,5.99,4.3,0,1,0,0
19353,2,2014-01-20,5.0,1.0,2014-02-16,0.0,0,50.0,6.37,5.0,0,1,0,1
19354,2,2014-01-14,5.0,1.13,2014-06-13,50.0,0,100.0,6.35,4.5,1,1,1,0
19355,7,2014-01-10,3.9,1.0,2014-02-08,0.0,0,42.9,1.72,4.7,0,0,0,1
19356,4,2014-01-26,4.7,1.0,2014-06-28,0.0,1,45.5,1.89,4.8,1,1,0,0
19357,1,2014-01-08,4.5,1.38,2014-04-12,50.0,1,0.0,3.54,4.5,0,1,0,0
19358,7,2014-01-10,5.0,1.0,2014-05-25,0.0,0,61.5,2.36,4.7,0,1,0,1
19359,0,2014-01-11,4.9,1.13,2014-06-28,50.0,0,0.0,8.8,5.0,1,1,0,0
19360,0,2014-01-15,4.5,1.0,2014-06-15,0.0,1,0.0,3.18,5.0,1,1,1,0
19361,0,2014-01-06,5.0,1.0,2014-05-15,0.0,1,100.0,7.79,5.0,0,0,0,0
19362,0,2014-01-03,4.7,1.25,2014-05-09,33.3,0,66.7,2.76,5.0,0,1,0,0
19363,2,2014-01-01,5.0,1.11,2014-05-11,11.1,0,77.8,6.5,5.0,0,1,1,0
19364,16,2014-01-18,4.6,1.01,2014-06-29,5.7,0,51.4,2.49,4.9,1,1,1,0
19365,3,2014-01-25,5.0,1.3,2014-04-04,20.0,0,100.0,2.58,5.0,0,1,0,0
19366,1,2014-01-31,5.0,1.0,2014-02-01,0.0,0,100.0,1.06,5.0,0,1,0,0
19367,0,2014-01-21,4.9,1.0,2014-05-16,0.0,1,100.0,38.6,5.0,0,1,0,1
19368,0,2014-01-26,5.0,1.03,2014-06-22,8.6,0,68.6,3.62,4.7,1,1,1,0
19369,1,2014-01-20,5.0,1.0,2014-05-13,0.0,0,100.0,5.56,4.7,0,1,0,1
19370,1,2014-01-09,4.0,1.0,2014-04-28,0.0,0,50.0,3.5,3.0,0,0,0,1
19371,8,2014-01-22,4.4,1.02,2014-06-16,4.2,1,83.3,5.09,4.7,1,1,1,0
19372,1,2014-01-25,5.0,1.0,2014-01-26,0.0,0,0.0,4.74,5.0,0,1,0,0
19373,3,2014-01-18,5.0,1.0,2014-06-28,0.0,0,30.0,3.93,4.5,1,0,0,1
19374,1,2014-01-08,5.0,1.0,2014-05-05,0.0,1,83.3,7.47,4.9,0,0,0,1
19375,0,2014-01-03,5.0,1.0,2014-06-25,0.0,1,100.0,4.56,4.3,1,1,1,0
19376,1,2014-01-18,4.9,1.42,2014-03-05,33.3,0,100.0,2.75,4.7,0,1,0,1
19377,4,2014-01-26,5.0,1.0,2014-03-31,0.0,1,33.3,1.92,5.0,0,1,0,0
19378,6,2014-01-06,4.7,1.0,2014-06-08,0.0,1,73.5,10.8,4.9,1,1,0,1
19379,5,2014-01-10,3.1,1.49,2014-04-20,36.8,0,31.6,1.46,4.9,0,0,0,0
19380,1,2014-01-15,5.0,1.0,2014-01-16,0.0,0,100.0,7.85,5.0,0,0,0,0
19381,0,2014-01-21,4.9,1.0,2014-06-08,0.0,0,0.0,6.99,5.0,1,1,0,1
19382,2,2014-01-24,5.0,1.0,2014-02-02,0.0,0,50.0,1.73,5.0,0,1,0,1
19383,0,2014-01-27,4.0,1.0,2014-06-28,0.0,0,100.0,1.06,5.0,1,1,1,0
19384,1,2014-01-18,3.8,1.02,2014-06-27,9.1,1,81.8,5.97,4.8,1,1,0,1
19385,0,2014-01-19,4.9,1.0,2014-06-16,0.0,0,100.0,8.31,5.0,1,1,0,0
19386,2,2014-01-11,5.0,1.17,2014-06-12,33.3,0,66.7,2.9,4.7,1,1,0,0
19387,0,2014-01-31,4.9,1.0,2014-04-14,0.0,0,100.0,5.63,4.0,0,0,0,1
19388,2,2014-01-30,4.5,1.0,2014-02-01,0.0,0,50.0,3.49,5.0,0,1,0,0
19389,2,2014-01-04,5.0,1.08,2014-03-28,33.3,0,33.3,4.37,5.0,0,0,0,0
19390,1,2014-01-20,5.0,1.0,2014-02-16,0.0,0,0.0,6.6,5.0,0,1,0,1
19391,2,2014-01-13,3.8,1.0,2014-04-17,0.0,1,100.0,5.18,4.6,0,1,0,1
19392,0,2014-01-02,4.0,1.5,2014-04-04,100.0,0,100.0,3.81,5.0,0,1,0,0
19393,1,2014-01-29,5.0,1.0,2014-01-29,0.0,1,100.0,7.14,5.0,0,1,0,0
19394,2,2014-01-13,5.0,1.88,2014-01-18,50.0,0,50.0,2.38,4.0,0,1,0,0
19395,0,2014-01-25,4.0,1.0,2014-03-15,0.0,1,0.0,3.89,5.0,0,1,0,0
19396,11,2014-01-22,3.7,1.07,2014-06-27,8.5,1,74.6,3.45,4.9,1,1,0,0
19397,0,2014-01-27,4.9,1.0,2014-05-20,0.0,0,100.0,5.67,5.0,0,1,0,1
19398,1,2014-01-30,4.9,1.0,2014-02-04,0.0,0,100.0,19.71,5.0,0,1,0,1
19399,7,2014-01-02,4.9,1.09,2014-06-06,12.7,0,50.9,1.92,4.8,1,1,0,0
19400,1,2014-01-22,5.0,1.0,2014-04-09,0.0,1,100.0,19.26,5.0,0,1,1,0
19401,25,2014-01-15,4.7,1.0,2014-01-21,0.0,0,60.0,23.14,4.8,0,0,1,0
19402,4,2014-01-17,3.8,1.0,2014-02-09,0.0,0,75.0,1.05,4.8,0,0,0,1
19403,3,2014-01-31,4.7,1.0,2014-03-01,0.0,0,100.0,8.72,5.0,0,0,0,1
19404,1,2014-01-16,4.0,1.0,2014-01-19,0.0,1,0.0,19.61,5.0,0,0,0,0
19405,2,2014-01-07,5.0,1.17,2014-06-24,8.3,0,25.0,2.77,4.5,1,1,0,1
19406,1,2014-01-15,1.0,1.0,2014-04-25,0.0,0,100.0,12.24,4.0,0,1,0,1
19407,2,2014-01-31,5.0,1.0,2014-04-21,0.0,1,87.5,14.21,5.0,0,1,1,0
19408,1,2014-01-19,4.9,1.0,2014-01-25,0.0,1,100.0,3.53,5.0,0,1,1,0
19409,0,2014-01-07,4.9,1.0,2014-06-22,0.0,1,0.0,7.52,5.0,1,1,0,1
19410,11,2014-01-25,4.8,1.05,2014-05-04,5.0,0,40.0,1.48,4.7,0,1,0,0
19411,4,2014-01-23,5.0,1.0,2014-06-10,0.0,1,71.4,10.77,5.0,1,1,1,0
19412,0,2014-01-04,5.0,1.0,2014-04-06,0.0,0,0.0,4.06,5.0,0,0,0,1
19413,1,2014-01-18,5.0,1.0,2014-01-19,0.0,1,0.0,1.36,5.0,0,0,0,0
19414,1,2014-01-04,4.9,1.0,2014-01-05,0.0,0,0.0,5.22,5.0,0,1,0,1
19415,2,2014-01-19,5.0,1.0,2014-01-20,0.0,0,0.0,1.2,5.0,0,0,1,0
19416,1,2014-01-10,5.0,1.0,2014-01-12,0.0,0,0.0,0.01,5.0,0,0,0,1
19417,2,2014-01-31,4.3,1.0,2014-06-22,0.0,0,75.0,1.61,5.0,1,1,0,1
19418,0,2014-01-16,5.0,1.0,2014-03-08,0.0,0,100.0,5.2,5.0,0,0,0,0
19419,0,2014-01-12,4.6,1.19,2014-06-08,22.2,0,33.3,2.63,4.3,1,1,0,1
19420,0,2014-01-11,2.5,1.0,2014-03-01,0.0,0,100.0,4.8,5.0,0,1,0,1
19421,1,2014-01-09,4.8,1.0,2014-02-28,0.0,0,100.0,1.07,5.0,0,0,0,1
19422,0,2014-01-19,5.0,1.0,2014-04-18,0.0,0,100.0,2.06,5.0,0,1,0,1
19423,0,2014-01-16,4.7,1.0,2014-06-29,0.0,0,77.8,2.81,5.0,1,0,0,1
19424,0,2014-01-31,5.0,1.33,2014-04-26,33.3,0,100.0,2.21,5.0,0,1,0,1
19425,0,2014-01-23,4.0,1.25,2014-03-21,33.3,0,100.0,2.67,5.0,0,0,0,1
19426,1,2014-01-04,5.0,1.0,2014-01-04,0.0,0,0.0,2.08,5.0,0,0,0,1
19427,4,2014-01-02,4.3,1.13,2014-01-17,25.0,0,100.0,7.39,5.0,0,0,0,1
19428,2,2014-01-18,5.0,1.0,2014-06-22,0.0,1,28.6,10.48,5.0,1,0,0,1
19429,0,2014-01-11,4.5,1.0,2014-02-23,0.0,0,25.0,2.06,4.0,0,1,0,1
19430,0,2014-01-27,4.9,1.0,2014-04-29,0.0,0,100.0,1.82,3.0,0,1,0,1
19431,1,2014-01-26,4.9,1.0,2014-01-26,0.0,0,0.0,14.68,5.0,0,0,1,0
19432,0,2014-01-03,4.9,1.0,2014-04-30,0.0,1,100.0,0.89,5.0,0,0,0,0
19433,1,2014-01-27,4.9,1.0,2014-02-23,0.0,0,0.0,0.73,5.0,0,1,0,0
19434,3,2014-01-23,5.0,2.75,2014-06-22,66.7,1,33.3,3.13,5.0,1,1,0,1
19435,1,2014-01-11,5.0,1.25,2014-06-29,25.0,0,25.0,8.51,5.0,1,1,1,0
19436,6,2014-01-07,5.0,1.05,2014-04-13,9.1,0,81.8,4.01,4.6,0,1,0,0
19437,2,2014-01-24,5.0,1.0,2014-01-26,0.0,1,0.0,24.59,5.0,0,1,0,1
19438,1,2014-01-02,1.0,1.0,2014-02-16,0.0,0,50.0,3.29,4.0,0,1,0,1
19439,8,2014-01-03,4.6,1.18,2014-06-28,21.2,1,40.4,1.9,4.5,1,1,0,0
19440,2,2014-01-26,5.0,1.0,2014-01-28,0.0,1,50.0,16.25,5.0,0,0,0,1
19441,1,2014-01-04,5.0,1.25,2014-01-18,100.0,0,0.0,3.31,5.0,0,0,0,0
19442,0,2014-01-06,4.9,1.0,2014-05-22,0.0,0,100.0,5.42,3.0,0,0,0,0
19443,1,2014-01-08,5.0,1.0,2014-05-30,0.0,1,75.9,4.24,4.7,0,1,0,0
19444,0,2014-01-17,5.0,1.0,2014-02-20,0.0,0,100.0,3.7,5.0,0,0,0,0
19445,5,2014-01-31,3.6,1.0,2014-03-20,0.0,0,100.0,6.57,5.0,0,1,0,1
19446,0,2014-01-12,4.9,1.0,2014-05-21,0.0,0,100.0,25.79,5.0,0,0,0,1
19447,0,2014-01-27,4.0,1.0,2014-05-31,0.0,1,100.0,2.98,4.8,0,0,0,0
19448,0,2014-01-07,5.0,1.0,2014-06-27,0.0,1,100.0,2.97,5.0,1,1,0,1
19449,2,2014-01-26,4.8,1.0,2014-05-26,0.0,0,71.4,5.29,4.9,0,1,0,1
19450,1,2014-01-02,4.0,1.17,2014-03-13,33.3,0,66.7,1.41,4.7,0,0,0,0
19451,2,2014-01-18,5.0,1.38,2014-01-19,50.0,0,0.0,4.75,5.0,0,0,1,0
19452,0,2014-01-03,3.5,1.0,2014-04-19,0.0,0,50.0,1.2,5.0,0,1,1,0
19453,0,2014-01-12,5.0,1.0,2014-07-01,0.0,1,100.0,2.42,5.0,1,1,0,1
19454,1,2014-01-24,5.0,1.0,2014-05-29,0.0,1,75.0,3.96,5.0,0,1,0,0
19455,2,2014-01-28,5.0,1.0,2014-06-27,0.0,1,80.0,5.99,5.0,1,1,1,0
19456,1,2014-01-01,5.0,1.0,2014-01-01,0.0,0,100.0,3.65,5.0,0,0,0,1
19457,1,2014-01-10,4.9,1.0,2014-03-09,0.0,0,50.0,6.39,5.0,0,0,0,0
19458,1,2014-01-20,4.9,1.0,2014-01-21,0.0,0,100.0,14.4,5.0,0,0,0,1
19459,8,2014-01-21,3.1,1.05,2014-06-29,12.5,0,37.5,2.17,4.6,1,1,0,1
19460,0,2014-01-30,5.0,1.0,2014-04-14,0.0,0,100.0,2.25,5.0,0,0,0,1
19461,0,2014-01-17,5.0,1.0,2014-02-25,0.0,0,50.0,11.11,5.0,0,0,1,0
19462,0,2014-01-29,4.0,1.0,2014-04-21,0.0,1,100.0,9.76,5.0,0,1,0,0
19463,2,2014-01-22,5.0,1.0,2014-06-14,0.0,0,80.0,4.7,5.0,1,1,0,0
19464,1,2014-01-17,5.0,1.0,2014-06-22,0.0,0,75.0,5.07,4.5,1,1,0,1
19465,12,2014-01-14,5.0,1.01,2014-06-25,2.0,0,100.0,3.09,4.8,1,1,0,1
19466,1,2014-01-01,4.9,1.38,2014-02-05,50.0,0,100.0,11.04,5.0,0,0,0,0
19467,0,2014-01-21,4.9,1.0,2014-05-18,0.0,1,0.0,15.4,5.0,0,1,0,0
19468,0,2014-01-31,5.0,1.0,2014-05-03,0.0,0,50.0,12.52,5.0,0,0,0,1
19469,0,2014-01-24,4.9,1.0,2014-06-15,0.0,0,0.0,4.4,4.0,1,1,0,1
19470,1,2014-01-08,5.0,1.0,2014-01-11,0.0,1,100.0,8.21,5.0,0,1,0,0
19471,0,2014-01-08,4.9,1.0,2014-05-25,0.0,1,0.0,1.73,4.0,0,0,0,1
19472,4,2014-01-07,4.8,1.0,2014-01-10,0.0,0,100.0,2.13,4.8,0,0,0,1
19473,4,2014-01-21,4.3,1.06,2014-06-11,9.5,1,66.7,3.07,4.6,1,0,0,1
19474,2,2014-01-20,3.5,1.0,2014-02-10,0.0,0,50.0,12.57,5.0,0,0,0,1
19475,5,2014-01-23,4.5,1.05,2014-06-29,7.1,1,64.3,4.64,5.0,1,0,0,0
19476,2,2014-01-17,5.0,1.0,2014-01-18,0.0,1,0.0,26.07,4.5,0,0,0,1
19477,1,2014-01-13,4.9,1.0,2014-02-05,0.0,0,100.0,14.2,5.0,0,0,1,0
19478,15,2014-01-09,3.9,1.09,2014-06-30,8.5,1,93.9,4.43,4.7,1,1,0,1
19479,0,2014-01-02,5.0,1.05,2014-05-31,4.2,0,72.2,3.96,4.6,0,0,0,1
19480,2,2014-01-18,4.0,1.0,2014-03-02,0.0,0,80.0,17.21,5.0,0,1,0,1
19481,1,2014-01-04,4.0,1.0,2014-01-05,0.0,0,0.0,0.0,3.0,0,1,0,1
19482,1,2014-01-12,3.0,1.0,2014-06-05,0.0,1,100.0,16.46,4.3,1,1,0,1
19483,0,2014-01-23,4.0,1.0,2014-05-31,0.0,1,50.0,28.71,5.0,0,1,1,0
19484,0,2014-01-27,3.8,1.08,2014-06-08,22.2,0,55.6,2.86,4.7,1,1,0,1
19485,1,2014-01-06,5.0,1.0,2014-01-26,0.0,0,0.0,3.39,5.0,0,1,1,0
19486,2,2014-01-26,3.6,1.0,2014-06-27,0.0,0,70.6,5.36,4.5,1,1,0,1
19487,5,2014-01-11,5.0,1.13,2014-06-22,13.6,1,36.4,3.02,4.5,1,1,0,1
19488,0,2014-01-22,5.0,1.0,2014-04-07,0.0,1,0.0,2.52,5.0,0,1,1,0
19489,1,2014-01-24,4.9,1.25,2014-01-25,100.0,0,100.0,1.44,5.0,0,1,0,0
19490,0,2014-01-11,4.9,1.0,2014-04-21,0.0,0,100.0,2.23,3.5,0,0,0,1
19491,4,2014-01-21,5.0,1.0,2014-05-09,0.0,0,100.0,3.83,4.9,0,0,0,0
19492,4,2014-01-15,4.5,1.0,2014-06-27,0.0,1,60.0,4.2,5.0,1,1,1,0
19493,0,2014-01-17,4.0,1.0,2014-06-27,0.0,1,87.5,3.58,4.6,1,1,1,0
19494,0,2014-01-12,5.0,1.0,2014-04-29,0.0,1,66.7,3.2,4.7,0,0,0,0
19495,0,2014-01-31,4.9,1.0,2014-06-03,0.0,0,100.0,1.28,5.0,1,1,0,1
19496,4,2014-01-21,5.0,1.0,2014-06-25,0.0,1,100.0,3.94,4.8,1,1,0,0
19497,1,2014-01-25,4.0,1.0,2014-01-26,0.0,0,0.0,15.21,5.0,0,0,0,1
19498,3,2014-01-18,5.0,1.05,2014-06-09,20.0,0,0.0,3.39,4.6,1,1,0,1
19499,0,2014-01-25,5.0,1.0,2014-04-18,0.0,0,100.0,3.51,5.0,0,0,0,0
19500,3,2014-01-27,5.0,1.0,2014-01-29,0.0,1,100.0,10.47,5.0,0,1,0,1
19501,0,2014-01-05,4.9,1.0,2014-06-17,0.0,1,100.0,17.53,5.0,1,1,0,1
19502,1,2014-01-26,4.9,1.0,2014-01-26,0.0,0,0.0,0.01,5.0,0,1,0,1
19503,1,2014-01-19,4.9,1.0,2014-01-26,0.0,0,0.0,13.8,5.0,0,1,0,0
19504,1,2014-01-13,3.0,1.0,2014-06-29,0.0,0,50.0,8.4,5.0,1,1,0,0
